iteration, eigindex, value, type
5,71,-0.041922,vi
5,72,7.705550,vr
5,72,0.066132,vi
5,73,7.705550,vr
5,73,-0.066132,vi
5,74,7.454833,vr
5,74,0.072935,vi
5,75,7.454833,vr
5,75,-0.072935,vi
5,76,7.380115,vr
5,76,0.039639,vi
5,77,7.380115,vr
5,77,-0.039639,vi
5,78,7.432237,vr
5,78,0.060767,vi
5,79,7.432237,vr
5,79,-0.060767,vi
5,80,7.479481,vr
5,80,0.000000,vi
5,81,7.465560,vr
5,81,0.034776,vi
5,82,7.465560,vr
5,82,-0.034776,vi
5,83,7.678183,vr
5,83,0.036809,vi
5,84,7.678183,vr
5,84,-0.036809,vi
5,85,7.731523,vr
5,85,0.026987,vi
5,86,7.731523,vr
5,86,-0.026987,vi
5,87,7.397757,vr
5,87,0.041282,vi
5,88,7.397757,vr
5,88,-0.041282,vi
5,89,7.704332,vr
5,89,0.000000,vi
5,90,7.670648,vr
5,90,0.000000,vi
5,91,7.419300,vr
5,91,0.019821,vi
5,92,7.419300,vr
5,92,-0.019821,vi
5,93,7.415086,vr
5,93,0.000000,vi
5,94,7.695688,vr
5,94,0.000000,vi
5,95,7.677200,vr
5,95,0.000000,vi
5,96,7.757984,vr
5,96,0.000000,vi
5,97,7.757984,vr
5,97,-0.000000,vi
5,98,7.377740,vr
5,98,0.000001,vi
5,99,7.377740,vr
5,99,-0.000001,vi
5,N/A,6.907823,t
5,0,0.000000,A
6,0,5.807002,vr
6,0,0.002997,vi
6,1,5.807002,vr
6,1,-0.002997,vi
6,2,5.808252,vr
6,2,0.000000,vi
6,3,5.807214,vr
6,3,0.000977,vi
6,4,5.807214,vr
6,4,-0.000977,vi
6,5,5.805763,vr
6,5,0.000000,vi
6,6,5.806800,vr
6,6,0.000975,vi
6,7,5.806800,vr
6,7,-0.000975,vi
6,8,6.275709,vr
6,8,0.000000,vi
6,9,5.807006,vr
6,9,0.000001,vi
6,10,5.807006,vr
6,10,-0.000001,vi
6,11,6.279050,vr
6,11,0.000000,vi
